13.4534,0.85,164769
13.4534,0.85,159955
13.4534,0.85,155663
13.4534,0.85,151880
13.4534,0.85,148471
13.4534,0.85,145374
13.4534,0.85,142579
13.4534,0.85,140027
13.4534,0.85,137684
13.4534,0.85,135525
13.4534,0.85,133544
13.4534,0.85,131671
13.4534,0.85,129959
13.4534,0.85,128326
13.4534,0.85,126812
13.4534,0.85,125408
45.6185,0.743902,278682
0,1,282644
0,1,258574
0,1,263675
0,1,371207
0,1,410147
0,1,377908
8.61102,0.896552,353448
8.61117,0.9,333217
8.61113,0.894737,320843
8.61108,0.894737,312733
9.36769,0.875,306435
9.70313,0.875,302226
10.5768,0.871795,301542
10.9821,0.871795,303525
12.1334,0.85,305814
45.6185,0.743902,283606
45.6185,0.743902,284414
45.6185,0.743902,287096
45.5436,0.986197,292675
0,1,283496
0,1,262824
0,1,278903
0,1,430499
0,1,404506
8.61139,0.926829,369620
8.61134,0.894737,349052
8.61129,0.894737,333503
8.61125,0.894737,323605
8.6112,0.896552,316043
9.62331,0.896552,310747
9.70326,0.871795,308023
45.6185,0.743902,295087
45.5436,0.743902,294953
45.6185,0.743902,294603
45.5436,0.743902,295146
45.6185,0.743902,296950
45.5436,0.743902,301830
0,1,283942
0,1,259872
0,1,274918
0,1,410508
0,1,405245
8.61121,0.95122,375652
8.61116,0.884615,354172
8.61112,0.884615,338394
8.61103,0.884615,328107
8.61098,0.884615,321078
44.1743,0.743902,300589
45.6185,0.743902,300296
45.5436,0.743902,299872
45.5436,0.743902,299688
45.5436,0.743902,300761
45.6185,0.743902,304502
0,1,306578
0,1,268850
0,1,280137
0,1,412081
0,1,410377
8.61115,0.95122,378683
8.61112,0.884615,355897
8.61109,0.884615,339177
8.61102,0.884615,328560
8.61099,0.884615,321264
45.5444,0.743902,306139
45.6185,0.743902,305955
45.5436,0.743902,305164
45.6185,0.743902,304348
45.5436,0.743902,304527
45.6185,0.743902,306928
0,1,311822
0,1,267320
0,1,268625
0,1,417252
0,1,421942
8.61093,0.95122,385457
8.61093,0.884615,360464
8.61093,0.884615,342493
8.61093,0.884615,330625
8.61093,0.884615,322523
45.5444,0.743902,305121
45.6185,0.743902,304789
45.6185,0.743902,303937
45.6185,0.743902,303225
45.6185,0.743902,303657
45.6185,0.743902,306496
0,1,310848
0,1,269808
0,1,277331
0,1,412158
0,1,414961
8.6111,0.95122,380911
8.6111,0.884615,357118
8.6111,0.884615,339666
8.6111,0.884615,328364
8.6111,0.884615,320678
15.0098,0.840909,161131
15.0098,0.840909,156329
15.0098,0.840909,152101
15.0098,0.840909,148335
15.0098,0.840909,144958
15.0098,0.840909,141908
15.0098,0.840909,139157
15.0098,0.840909,136609
15.0098,0.840909,134288
15.0098,0.840909,132165
15.0098,0.840909,130168
15.0098,0.840909,128329
15.0098,0.840909,126632
15.0098,0.840909,125014
15.0098,0.840909,123514
15.0098,0.840909,122121
37.3577,0.73913,272526
0,1,275043
0,1,248339
0,1,263809
0,1,374143
0,1,398670
0,1,369312
8.61114,0.894737,346532
8.61109,0.894737,328223
8.61104,0.894737,316473
8.611,0.896552,306427
9.53793,0.875,301073
9.7035,0.875,297755
10.7032,0.875,297825
10.9826,0.875,299365
12.1344,0.853659,301556
37.361,0.73913,277659
37.3577,0.73913,278641
37.3577,0.73913,281503
0,1,288090
0,1,274025
0,1,258701
0,1,283266
0,1,435212
0,1,393776
8.61129,0.896552,365261
8.61144,0.894737,342175
8.61139,0.894737,327663
8.61135,0.894737,318146
8.6113,0.894737,310750
9.70343,0.871795,305882
9.70355,0.871795,303389
37.0552,0.73913,288978
37.3577,0.73913,288736
36.9728,0.73913,288708
37.3577,0.73913,289055
36.9728,0.73913,291347
36.9728,0.73913,295769
0,1,270338
0,1,254281
0,1,272198
0,1,418103
0,1,397919
8.6113,0.95122,369414
8.61125,0.888889,348533
8.6112,0.888889,332945
8.61115,0.884615,323062
8.61111,0.884615,316227
37.3577,0.73913,294323
36.9728,0.73913,294141
37.3577,0.73913,293663
37.3577,0.73913,293543
37.3577,0.73913,294820
37.3577,0.73913,298843
0,1,301142
0,1,264751
0,1,277695
0,1,409354
0,1,404289
8.61122,0.95122,372672
8.61119,0.884615,350234
8.61116,0.884615,334157
8.61113,0.884615,323747
8.61111,0.884615,316611
37.3577,0.73913,299805
37.3577,0.73913,299705
37.3577,0.73913,298956
37.3577,0.73913,298213
37.3577,0.73913,298391
37.3577,0.73913,300884
0,1,304561
0,1,265283
0,1,271842
0,1,414244
0,1,415509
8.611,0.95122,380149
8.611,0.884615,355365
8.611,0.884615,337548
8.611,0.884615,325970
8.61099,0.884615,318040
37.3577,0.73913,298784
36.9728,0.73913,298494
37.3577,0.73913,297700
36.9728,0.73913,297161
37.3577,0.73913,297643
37.3577,0.73913,300633
0,1,303908
0,1,266749
0,1,277861
0,1,410696
0,1,409097
8.61117,0.95122,375210
8.61117,0.884615,351666
8.61117,0.884615,334640
8.61117,0.884615,323673
8.61117,0.884615,316040
16.5071,0.829787,152119
16.5071,0.829787,147845
16.5071,0.829787,144050
16.5071,0.829787,140652
16.5071,0.829787,137590
16.5071,0.829787,134812
16.5071,0.829787,132278
16.5071,0.829787,129970
16.5071,0.829787,127830
16.5071,0.829787,125837
16.5071,0.829787,124015
16.5071,0.829787,122305
16.5071,0.829787,120695
16.5071,0.829787,119213
16.5071,0.829787,117809
16.5071,0.829787,116475
51.1659,0.73913,267330
0,1,265192
0,1,239997
0,1,258779
0,1,388028
0,1,389739
8.52483,0.95122,361123
8.61131,0.9,338892
8.61126,0.894737,321587
8.61117,0.894737,310734
8.61112,0.894737,302674
9.60672,0.871795,296350
9.62291,0.896552,293205
10.5543,0.871795,293865
10.9831,0.875,295718
12.4002,0.853659,297765
51.7378,0.73913,272196
51.7378,0.73913,273299
51.7378,0.73913,276395
0,1,283834
0,1,263441
0,1,253254
0,1,302222
0,1,424645
0,1,391742
8.6114,0.896552,358177
8.61134,0.896552,337716
8.6113,0.896552,323539
8.61145,0.894737,314555
8.61141,0.894737,305917
9.70376,0.871795,301225
9.70389,0.871795,298997
51.7378,0.73913,283143
51.7378,0.73913,283021
51.7378,0.73913,282974
51.7378,0.73913,283788
51.7378,0.73913,286024
51.7378,0.73913,290387
0,1,259867
0,1,248950
0,1,277531
0,1,418172
0,1,394895
8.61139,0.926829,366390
8.61133,0.888889,342865
8.61129,0.888889,327803
8.61124,0.888889,318264
8.6112,0.888889,311687
45.8852,0.73913,288516
51.7378,0.73913,288407
51.7378,0.73913,288032
51.1683,0.73913,288076
51.7378,0.73913,289339
51.1683,0.73913,293838
0,1,291236
0,1,260699
0,1,272885
0,1,407394
0,1,398246
8.61129,0.95122,367279
8.61127,0.888889,345101
8.61124,0.888889,329269
8.61122,0.888889,319070
8.61118,0.884615,312154
51.7378,0.73913,294196
51.1683,0.73913,294096
51.1683,0.73913,293378
51.7378,0.73913,292755
51.1683,0.73913,293330
51.7378,0.73913,296238
0,1,300690
0,1,263689
0,1,272451
0,1,407059
0,1,408308
8.6111,0.95122,374318
8.6111,0.884615,350385
8.6111,0.884615,332882
8.6111,0.884615,321552
8.6111,0.884615,313898
51.7378,0.73913,292851
51.7378,0.73913,292581
51.7378,0.73913,291928
51.7378,0.73913,291355
51.7378,0.73913,291906
51.1683,0.73913,295532
0,1,298926
0,1,263547
0,1,275523
0,1,408499
0,1,402276
8.61124,0.95122,369690
8.61124,0.888889,346553
8.61124,0.888889,329874
8.61124,0.888889,319202
8.56886,0.888889,311847
18.3017,0.819999,149087
18.3017,0.819999,144845
18.3017,0.819999,141090
18.3017,0.819999,137746
18.3017,0.819999,134698
18.3017,0.819999,131949
18.3017,0.819999,129456
18.3017,0.819999,127141
18.3017,0.819999,125038
18.3017,0.819999,123079
18.3017,0.819999,121246
18.3017,0.819999,119568
18.3017,0.819999,117987
18.3017,0.819999,116492
18.3017,0.819999,115115
18.3017,0.819999,113808
63.7132,0.695652,262911
0,1,255919
0,1,234159
0,1,247592
0,1,395571
0,1,388595
8.6115,0.95122,357860
8.61145,0.9,331889
8.6114,0.9,315833
8.61134,0.9,305119
8.6113,0.894737,297507
9.68502,0.875,291825
9.70349,0.871795,289301
10.4742,0.871795,290531
10.9827,0.871795,292186
12.3998,0.85,294173
63.7132,0.695652,266949
63.7132,0.695652,268515
63.7132,0.695652,272212
0,1,276606
0,1,251027
0,1,246679
0,1,323688
0,1,416496
0,1,382867
8.61156,0.894737,355289
8.61146,0.894737,334587
8.61141,0.896552,318178
8.61136,0.896552,308614
8.61131,0.896552,301626
9.62353,0.892857,297011
9.70422,0.875,295362
58.1775,0.695652,277956
63.7132,0.695652,277712
63.7132,0.695652,277691
63.7132,0.695652,278415
63.7132,0.695652,280990
63.7132,0.695652,285119
0,1,256295
0,1,253036
0,1,279255
0,1,422695
0,1,393167
8.61129,0.9,359005
8.61123,0.884615,338146
8.61138,0.888889,324234
8.61134,0.888889,313608
8.4479,0.888889,307290
45.8981,0.695652,283196
52.5795,0.695652,282881
58.3579,0.695652,282533
63.7134,0.695652,282680
63.7132,0.695652,284230
63.7132,0.695652,288726
0,1,272720
0,1,256110
0,1,267744
0,1,414419
0,1,398141
8.61136,0.95122,362122
8.61135,0.888889,340112
8.61132,0.888889,324617
8.6113,0.888889,314688
8.51819,0.888889,307886
63.7132,0.695652,288651
63.7132,0.695652,288451
63.7132,0.695652,287799
63.7134,0.695652,287380
63.7132,0.695652,288033
63.7134,0.695652,291235
0,1,294903
0,1,260943
0,1,273540
0,1,406157
0,1,402007
8.61118,0.95122,368762
8.61118,0.884615,345239
8.61118,0.884615,328219
8.61118,0.884615,317345
8.61118,0.884615,309689
63.7676,0.695652,287455
63.7132,0.695652,287069
63.7132,0.695652,286306
63.7134,0.695652,285826
63.7134,0.695652,286779
63.7134,0.695652,290767
0,1,292350
0,1,259585
0,1,272448
0,1,405435
0,1,396175
8.61131,0.95122,364551
8.61131,0.888889,341783
8.61131,0.888889,325338
8.61131,0.888889,314995
8.61131,0.888889,307781
19.9053,0.822581,146259
19.9053,0.822581,142083
19.9053,0.822581,138369
19.9053,0.822581,135042
19.9053,0.822581,132057
19.9053,0.822581,129321
19.9053,0.822581,126837
19.9053,0.822581,124560
19.9053,0.822581,122463
19.9053,0.822581,120523
19.9053,0.822581,118723
19.9053,0.822581,117047
19.9053,0.822581,115481
