-789.403,244.75,5.25378,0.00657397,2.3028,0.000947999,-1.56905,4,-5.24972,-780.25,241.25,4.3,1.776,5,0,0,0,-1.57,-800.25,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-788.495,244.754,5.63662,0.0366565,2.29223,0.00590475,-1.5641,4,-5.24611,-779.417,241.25,4.3,1.776,5,0,0,0,-1.57,-799.417,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-787.524,244.764,6.01724,0.076925,2.27935,0.0121638,-1.55784,4,-5.2364,-778.583,241.25,4.3,1.776,5,0,0,0,-1.57,-798.583,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-786.49,244.78,6.3953,0.11725,2.26392,0.0178216,-1.55218,4,-5.21988,-777.75,241.25,4.3,1.776,5,0,0,0,-1.57,-797.75,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-785.392,244.803,6.77051,0.152102,2.24566,0.0221023,-1.5479,4,-5.19711,-776.917,241.25,4.3,1.776,5,0,0,0,-1.57,-796.917,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-784.233,244.831,7.14251,0.179311,2.2243,0.0248845,-1.54512,4,-5.16923,-776.083,241.25,4.3,1.776,5,0,0,0,-1.57,-796.083,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-783.012,244.862,7.51083,0.198812,2.19963,0.0263658,-1.54363,4,-5.13754,-775.25,241.25,4.3,1.776,5,0,0,0,-1.57,-795.25,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-781.729,244.897,7.87492,0.211638,2.17141,0.0268551,-1.54314,4,-5.10323,-774.417,241.25,4.3,1.776,5,0,0,0,-1.57,-794.417,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-780.387,244.933,8.23414,0.219231,2.13947,0.0266607,-1.54334,4,-5.06728,-773.583,241.25,4.3,1.776,5,0,0,0,-1.57,-793.583,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-778.985,244.969,8.58793,0.218641,2.10368,0.0255947,-1.54441,4,-5.03076,-772.75,241.25,4.3,1.776,5,0,0,0,-1.57,-792.75,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-777.525,245.005,8.9355,0.214089,2.06393,0.0241032,-1.5459,4,-4.99479,-771.917,241.25,4.3,1.776,5,0,0,0,-1.57,-791.917,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-776.007,245.04,9.2761,0.209523,2.02021,0.0227133,-1.54729,4,-4.95961,-771.083,241.25,4.3,1.776,5,0,0,0,-1.57,-791.083,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-774.433,245.075,9.60904,0.20595,1.97253,0.0215375,-1.54846,4,-4.92509,-770.25,241.25,4.3,1.776,5,0,0,0,-1.57,-790.25,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
