-789.401,244.75,5.26865,0.00660645,2.30243,0.000950032,-1.56905,4,-5.24972,-800.25,241.25,4.3,1.776,5,0,0,0,-1.57,-808.25,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-788.491,244.754,5.65142,0.0367982,2.29177,0.00591245,-1.56409,4,-5.2461,-799.417,241.25,4.3,1.776,5,0,0,0,-1.57,-807.417,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-787.517,244.764,6.03196,0.0771497,2.27881,0.0121703,-1.55783,4,-5.23635,-798.583,241.25,4.3,1.776,5,0,0,0,-1.57,-806.583,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-786.48,244.78,6.40992,0.117498,2.26327,0.0178196,-1.55218,4,-5.21979,-797.75,241.25,4.3,1.776,5,0,0,0,-1.57,-805.75,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-785.381,244.803,6.785,0.152323,2.24489,0.0220882,-1.54791,4,-5.19699,-796.917,241.25,4.3,1.776,5,0,0,0,-1.57,-804.917,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-784.219,244.831,7.15687,0.179475,2.22341,0.0248581,-1.54514,4,-5.16907,-796.083,241.25,4.3,1.776,5,0,0,0,-1.57,-804.083,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-782.995,244.863,7.52504,0.198909,2.1986,0.0263295,-1.54367,4,-5.13736,-795.25,241.25,4.3,1.776,5,0,0,0,-1.57,-803.25,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-781.711,244.897,7.88895,0.211672,2.17024,0.0268122,-1.54319,4,-5.10303,-794.417,241.25,4.3,1.776,5,0,0,0,-1.57,-802.417,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-780.366,244.933,8.24796,0.219215,2.13816,0.0266144,-1.54339,4,-5.06708,-793.583,241.25,4.3,1.776,5,0,0,0,-1.57,-801.583,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-778.962,244.969,8.60152,0.218357,2.10221,0.0255221,-1.54448,4,-5.0306,-792.75,241.25,4.3,1.776,5,0,0,0,-1.57,-800.75,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-777.499,245.005,8.94883,0.213814,2.06231,0.0240359,-1.54596,4,-4.99468,-791.917,241.25,4.3,1.776,5,0,0,0,-1.57,-799.917,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-775.979,245.04,9.28915,0.209313,2.01843,0.0226578,-1.54734,4,-4.95954,-791.083,241.25,4.3,1.776,5,0,0,0,-1.57,-799.083,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-774.403,245.075,9.62177,0.205806,1.9706,0.0214931,-1.54851,4,-4.92505,-790.25,241.25,4.3,1.776,5,0,0,0,-1.57,-798.25,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-772.772,245.107,9.94663,0.174089,1.91891,0.0180153,-1.55198,4,-4.89308,-789.417,241.25,4.3,1.776,5,0,0,0,-1.57,-797.417,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-771.088,245.131,10.2627,0.122508,1.86353,0.0124824,-1.55752,4,-4.86881,-788.583,241.25,4.3,1.776,5,0,0,0,-1.57,-796.583,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-769.352,245.147,10.567,0.0759199,1.77092,0.00761427,-1.56239,4,-4.85282,-787.75,241.25,4.3,1.776,5,0,0,0,-1.57,-795.75,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-767.567,245.156,10.8534,0.0408542,1.66432,0.00406061,-1.56594,4,-4.84356,-786.917,241.25,4.3,1.776,5,0,0,0,-1.57,-794.917,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-765.735,245.161,11.1225,0.0170427,1.56505,0.00172007,-1.56828,4,-4.83908,-786.083,241.25,4.3,1.776,5,0,0,0,-1.57,-794.083,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-763.86,245.162,11.3755,0.00202112,1.47229,0.00028885,-1.56971,4,-4.83772,-785.25,241.25,4.3,1.776,5,0,0,0,-1.57,-793.25,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-761.944,245.162,11.6136,-0.00689929,1.38536,-0.000532209,-1.57053,4,-4.83827,-784.417,241.25,4.3,1.776,5,0,0,0,-1.57,-792.417,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-759.99,245.16,11.8376,-0.0119289,1.30372,-0.00097533,-1.57098,4,-4.83992,-783.583,241.25,4.3,1.776,5,0,0,0,-1.57,-791.583,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
-757.999,245.158,12.0484,-0.00579992,1.22694,-0.000759313,-1.57076,4,-4.84197,-782.75,241.25,4.3,1.776,5,0,0,0,-1.57,-790.75,248.25,4.3,1.776,5,0,0,0,-1.57,-730,243,0.6,0.7,0,0,0,0,-1.57,
