30.6615,0.736453,11072.6,
30.2977,0.743145,11173.2,
30.2686,0.746222,11184.3,
30.5942,0.740174,11123.2,
38.5871,0.76446,10960.6,
66.8179,0.724695,11047.3,
82.5759,0.719137,11016.3,
92.5389,0.713089,10950.4,
100.885,0.705817,10982.3,
105.117,0.700112,10981,
109.487,0.696726,10837.1,
109.487,0.69108,10976.1,
182.342,0.684007,10976.4,
189.102,0.68613,10949.3,
199.858,0.68735,10906.8,
208.081,0.685178,10891.3,
213.134,0.679182,10883.4,
219.571,0.672249,10984.2,
225.721,0.670829,11019.5,
224.563,0.674463,11061.8,
236.124,0.674463,11086,
231.225,0.674852,11036.9,
240.53,0.678402,11046.1,
273.546,0.680254,11231.6,
291.271,0.668681,11190,
301.574,0.661629,11247.2,
301.574,0.669287,11440.3,
304.213,0.669287,11291.4,
304.214,0.669285,11650.9,
302.678,0.647437,11490.6,
302.569,0.650634,11932.3,
301.946,0.650619,11948.4,
301.621,0.650094,12099.7,
558.581,0.0494257,528.143,
558.581,0.0494323,547.441,
558.581,0.0494274,567.593,
558.581,0.0494274,589.507,
558.581,0.0494274,612.222,
558.581,0.0494323,637.648,
558.581,0.0494323,663.345,
558.581,0.0494274,689.282,
558.581,0.0494323,717.095,
558.581,0.0494274,745.382,
558.581,0.0494208,776.344,
558.581,0.0494274,808.37,
558.581,0.0494274,861.279,
558.581,0.0494274,955.016,
0,1,15476.8,
0,1,15456.6,
23.0064,0.742487,12499.6,
26.0624,0.744602,11249.2,
30.0757,0.75135,11097.7,
30.8539,0.748299,11196.5,
30.8539,0.738423,11232.5,
30.8539,0.733583,11183.9,
30.8538,0.729898,11012.6,
68.0998,0.730109,11066,
80.4845,0.721587,11084.7,
90.502,0.714364,10894,
99.1401,0.713159,11052,
105.965,0.704162,10913.9,
111.02,0.701673,10942.5,
112.917,0.698847,11000.8,
64.037,0.704958,10931.3,
188.894,0.688639,10791.3,
199.745,0.691208,10896.7,
209.116,0.68025,10951.6,
209.807,0.682432,10954.4,
220.975,0.679354,10962.1,
226.833,0.671604,10945.9,
225.801,0.676251,10859.3,
230.511,0.681248,10943.1,
240.767,0.674433,11085,
244.42,0.664076,11156.5,
284.414,0.659812,11043.2,
284.325,0.661396,11160.2,
284.325,0.661396,11301.8,
297.78,0.659729,11128.4,
297.951,0.658604,11475.7,
310.274,0.649274,11379.1,
310.177,0.646537,11671.9,
308.82,0.655751,11604.3,
307.961,0.658722,11999,
307.474,0.658688,11777.7,
566.987,0.0489185,549.01,
567.833,0.0489185,568.226,
567.833,0.0489185,587.932,
566.987,0.0490812,607.162,
567.833,0.0489185,629.5,
566.987,0.0490812,652.074,
566.987,0.0490812,675.607,
567.833,0.0489185,700.606,
567.833,0.0489185,727.445,
567.833,0.0489185,755.099,
567.833,0.0489185,783.596,
566.987,0.0490812,812.376,
567.833,0.0489185,844.935,
566.987,0.0490812,912.917,
15.507,0.758523,14026.2,
0,1,15432.1,
0,1,15413.8,
25.3109,0.744143,11335.5,
29.1863,0.745158,11163.1,
31.4262,0.744087,11189.2,
31.8605,0.749465,11247.3,
31.4277,0.752834,11219.3,
31.8605,0.737057,11079.8,
40.3791,0.767883,11031.7,
77.5092,0.729533,11113.6,
88.8877,0.726786,10919.6,
97.4734,0.709087,11075,
105.8,0.705584,10862,
112.101,0.696745,11031.1,
116.666,0.704109,10945.6,
116.666,0.692547,10852.8,
144.455,0.690286,10948.6,
199.738,0.691075,10996.9,
208.425,0.675045,11010.1,
216.07,0.682083,11015.5,
222.914,0.680674,11004.5,
221.03,0.672052,11032.8,
227.275,0.68104,11061.3,
231.457,0.677073,11037.1,
235.531,0.662778,10933.5,
240.045,0.668578,10922.2,
251.683,0.674672,11150,
283.93,0.675439,11187.6,
289.401,0.675439,11021.9,
289.996,0.674871,11308.6,
309.404,0.667451,11325.3,
315.545,0.65376,11407.8,
315.642,0.65442,11550.5,
314.509,0.65376,11600.3,
315.025,0.65317,11799.4,
312.561,0.645202,11987.3,
575.988,0.0487096,564.764,
573.237,0.0487103,583.92,
573.237,0.0487103,603.477,
575.987,0.0486502,623.954,
575.987,0.0486502,644.537,
575.987,0.0486502,665.701,
575.987,0.0486502,689.029,
575.987,0.0486502,712.993,
573.237,0.0525795,737.278,
573.237,0.0525795,762.564,
575.987,0.0486502,789.597,
573.237,0.0487103,818.362,
573.237,0.0487103,848.156,
575.987,0.0486502,878.975,
575.987,0.0486502,967.713,
15.5093,0.745324,13932.3,
0,1,15348.2,
24.5487,0.749272,11414,
27.9334,0.75021,11246.7,
30.8644,0.753554,11188.4,
32.2243,0.746241,11274.1,
32.2243,0.744139,11277.5,
32.2243,0.727575,11167.7,
32.2243,0.733293,10971.7,
74.9553,0.732309,11150.5,
85.9993,0.725197,11041.8,
95.7058,0.719459,11035,
104.171,0.711319,11006.6,
113.227,0.704313,11028.4,
116.839,0.697286,10821,
122.365,0.697682,10983.3,
66.5725,0.713561,11016.5,
189.115,0.68023,10940.2,
208.325,0.677764,10868.7,
216.617,0.683389,10805.6,
223.555,0.671847,10819.6,
224.451,0.677167,10822.8,
228.72,0.681041,10858.2,
240.402,0.67857,10963.4,
244.81,0.670179,11040.5,
250.139,0.670181,11093.9,
246.962,0.673259,11045.8,
249.691,0.673259,10949.8,
288.266,0.674128,11209,
306.561,0.673107,11216.7,
321.229,0.671845,11178.2,
321.114,0.673131,11441.2,
320.567,0.668912,11219,
319.543,0.67019,11644.3,
318.264,0.634553,11440,
318.076,0.637509,11936.2,
583.9,0.0474474,579.935,
583.9,0.0474474,597.706,
583.9,0.0474474,617.201,
583.9,0.0474474,636.915,
582.587,0.0476309,656.72,
583.9,0.0474474,678.362,
582.587,0.0476309,698.875,
582.587,0.0476309,721.37,
583.9,0.0474474,746.218,
582.587,0.0476309,771.038,
582.587,0.0476309,796.748,
583.9,0.0474474,823.717,
583.9,0.0474474,850.882,
582.587,0.0476309,880.545,
583.9,0.0474474,927.855,
15.5391,0.728009,13897.3,
0,1,13524.8,
0,1,13505.5,
26.2027,0.745585,11369.4,
30.1662,0.743967,11170.2,
32.8101,0.751826,11250.4,
34.3056,0.751008,11294.2,
34.3056,0.74494,11227.5,
34.3056,0.736938,11032.8,
37.0084,0.778467,11125.6,
85.0027,0.728973,11117.2,
94.3572,0.712574,10974.7,
104.198,0.71917,11081,
110.749,0.704898,11015.9,
117.663,0.701355,10993.4,
123.8,0.704969,11016.9,
125.997,0.694636,10914.2,
69.6507,0.697948,10851,
209.144,0.682383,10947.7,
218.563,0.676499,10995.7,
225.492,0.682431,11020.8,
230.676,0.684827,11010,
237.477,0.665392,11021.7,
242.36,0.672033,11019.8,
247.173,0.670106,10949.7,
252.586,0.670693,10849.8,
257.239,0.67125,11021.6,
259.742,0.67125,11132.9,
293.978,0.664204,11109.3,
302.579,0.663076,11066.9,
302.579,0.663076,11303.8,
313.1,0.658926,11213.5,
326.228,0.650372,11439.4,
325.443,0.648149,11448.6,
326.456,0.644333,11626.1,
324.44,0.645385,11688.1,
593.949,0.0506937,592.34,
591.363,0.0506937,609.421,
591.363,0.0506937,627.28,
591.363,0.0506936,646.869,
591.364,0.0506931,666.912,
591.364,0.0506931,687.747,
591.363,0.0506936,709.131,
591.363,0.0506936,731.018,
591.363,0.0506937,753.451,
591.363,0.0506936,776.329,
591.363,0.0506936,801.749,
591.363,0.0506937,828.191,
591.363,0.0506937,855.037,
591.363,0.0506937,882.622,
591.363,0.0506937,911.687,
591.364,0.0506931,981.949,
18.7671,0.747747,13807.9,
0,1,13444.3,
25.2861,0.746059,11463.6,
29.5142,0.751195,11281,
32.2237,0.747687,11216.9,
35.4993,0.744035,11312.9,
34.9994,0.746412,11300.6,
34.9996,0.732207,11156.8,
34.9994,0.727115,11062.7,
79.6826,0.728577,11183.5,
94.3835,0.718703,10988.9,
104.221,0.717428,11094.5,
111.549,0.705046,10933.6,
118.542,0.700766,11058.7,
125.276,0.698726,10952.2,
131.079,0.692616,10918.7,
131.355,0.696402,11015.9,
176.774,0.678722,10997.9,
218.951,0.684324,10962.7,
225.62,0.678166,10930,
234.157,0.678327,10916.4,
239.409,0.681793,10908.9,
241.001,0.671857,10957.4,
249.921,0.668079,11029.6,
255.032,0.671154,11055.6,
253.425,0.671154,11055.2,
256.391,0.669004,10956.2,
266.412,0.669173,11029.2,
299.354,0.669173,11204.3,
307.83,0.668634,11134.9,
320.545,0.674967,11234,
325.179,0.658149,11392.2,
326.892,0.659505,11280.6,
326.892,0.659505,11602.7,
330.806,0.651415,11459.2,
600.847,0.0478834,602.149,
598.589,0.0485564,619.995,
598.589,0.0485564,637.433,
598.589,0.0485564,655.48,
598.589,0.0485564,675.704,
600.847,0.0473676,695.808,
600.847,0.0485532,716.742,
598.589,0.0485564,739.155,
598.589,0.0485564,761.461,
598.589,0.0485564,784.015,
598.589,0.0485564,807.439,
598.589,0.0485564,831.448,
598.589,0.0485564,857.602,
600.847,0.0485532,884.678,
600.847,0.0485532,913.053,
600.847,0.0485532,944.074,
19.0747,0.735193,13745.4,
0,1,13385.1,
0,1,13366.9,
27.5764,0.744528,11429.1,
32.2142,0.747168,11216.6,
35.5118,0.756264,11263.6,
36.2811,0.748106,11318.8,
36.2811,0.733597,11239.8,
36.2152,0.739003,11017,
34.8074,0.778124,11171.5,
91.6727,0.731979,11109,
102.834,0.716009,11052.7,
112.41,0.716557,11068.8,
119.861,0.70937,11046.7,
125.802,0.692303,10937.2,
131.988,0.700855,11026.4,
136.001,0.685667,10986.6,
69.9971,0.710783,10853.2,
205.517,0.689532,10879.3,
227.421,0.679996,10950.2,
236.495,0.680079,10985.6,
238.817,0.683843,10976.2,
242.959,0.677077,10980,
253.264,0.672049,10958.4,
252.187,0.670859,10875.4,
256.214,0.667059,10902.7,
260.768,0.668036,11052.7,
263.082,0.669239,11111.7,
305.162,0.669234,11040.7,
314.984,0.668159,11111,
324.897,0.663294,11277.8,
325.509,0.662391,11141.1,
336.773,0.655089,11435.3,
334.895,0.653911,11387.7,
334.895,0.655042,11621.6,
611.244,0.0456611,611.975,
611.244,0.0474977,628.987,
611.244,0.0474977,646.389,
610.311,0.0474946,663.78,
610.311,0.0474946,681.943,
610.311,0.0474946,702.398,
610.311,0.0474946,723.217,
611.244,0.0474977,745.129,
611.244,0.0474977,767.293,
611.244,0.0474977,789.704,
608.079,0.0476068,806.101,
611.244,0.0474977,836.835,
610.311,0.0474946,860.615,
610.311,0.0474946,885.959,
610.311,0.0474946,914.029,
608.079,0.0476068,934.498,
611.244,0.0474977,999.309,
19.3448,0.739942,12027.5,
13.9794,0.746823,13308.9,
26.3765,0.749171,11528.8,
30.6432,0.744892,11357.8,
35.1575,0.747775,11188.8,
37.3102,0.744658,11321.3,
36.967,0.744658,11320.4,
36.967,0.733822,11172.8,
36.9668,0.731313,11089.6,
44.8604,0.758245,11200.9,
102.863,0.717515,10965.6,
111.684,0.713177,11115.7,
119.007,0.706549,10892.5,
127.534,0.705592,11058.6,
134.267,0.697013,11004.7,
138.299,0.699051,10868.1,
142.318,0.690773,10995.3,
162.452,0.678997,11003.6,
226.901,0.684571,10990.6,
237.22,0.684571,10967.4,
246.535,0.683402,10962.6,
251.077,0.673448,10945.5,
256.816,0.674808,10988.4,
261.762,0.673771,11037.9,
265.656,0.673878,11042,
270.525,0.675041,11016.8,
275.239,0.675036,10895.6,
277.059,0.668784,11045.5,
322.367,0.669539,11183.8,
322.063,0.667904,11086,
332.256,0.66542,11236.8,
329.491,0.661573,11359.6,
340.608,0.654254,11291.8,
341.099,0.660368,11573.8,
618.532,0.0455051,620.242,
618.532,0.0463537,637.232,
618.532,0.0463537,654.609,
618.532,0.0463537,672.372,
618.171,0.0455022,690.116,
618.532,0.0463537,709.089,
618.532,0.0463537,728.405,
618.532,0.0463537,749.894,
618.532,0.0463537,771.919,
618.532,0.0463537,794.189,
618.532,0.0463537,817.317,
618.171,0.0455022,840.717,
618.171,0.0455022,864.676,
618.171,0.0455022,889.563,
618.532,0.0463537,915.402,
618.171,0.0455022,942.56,
618.532,0.0463537,971.776,
19.6158,0.739971,12106.9,
13.9853,0.766244,13454.8,
13.9853,0.777727,13437.8,
29.9161,0.759788,11503.3,
33.5952,0.749631,11305.6,
38.1187,0.749822,11222.1,
39.6832,0.736043,11319.6,
39.6829,0.735858,11268.9,
39.6832,0.731047,11050.2,
35.6188,0.780844,11183.9,
101.267,0.721168,11119.3,
111.896,0.723036,11078.1,
119.481,0.704509,11066.6,
127.362,0.694995,11069.8,
134.234,0.698257,10911.6,
139.686,0.695082,11013.5,
145.046,0.683766,11007.1,
72.9394,0.71362,10894.7,
188.324,0.678891,10842.5,
241.714,0.684295,10919.7,
247.178,0.67326,10957.9,
254.851,0.674926,10951.8,
260.14,0.669991,10951.8,
260.263,0.656598,10925.9,
270.006,0.670467,10839.8,
274.361,0.670467,10909.8,
271.639,0.668249,11044.5,
274.646,0.667801,11092,
314.511,0.664834,11014.2,
325.289,0.663811,11099,
329.098,0.65876,11257.2,
337.281,0.662864,11117.4,
342.404,0.655773,11414.8,
342.476,0.654658,11377.5,
630.172,0.0441235,627.616,
630.289,0.0441235,644.584,
630.289,0.0441235,661.939,
630.289,0.0441235,679.679,
630.289,0.0441235,697.812,
630.289,0.0441235,716.349,
630.289,0.0441235,735.297,
630.289,0.0441235,754.666,
630.289,0.0441235,775.414,
630.172,0.0441207,796.929,
630.172,0.0441207,819.893,
630.289,0.0441235,844.078,
630.289,0.0441235,867.893,
630.289,0.0441235,892.629,
630.289,0.0441235,917.984,
630.289,0.0441235,943.618,
630.172,0.0441207,970.884,
630.289,0.0441235,1020.23,
15.5355,0.742089,13397.8,
15.5355,0.778672,13380.1,
27.8938,0.743594,11576.8,
32.9103,0.751001,11447.8,
37.3333,0.748793,11227.9,
45.4986,0.748793,11272,
45.4821,0.7471,11330.5,
45.4821,0.730875,11220.7,
45.4821,0.734987,11061.8,
46.6026,0.760204,11218.8,
113.879,0.718593,10986.6,
121.99,0.708933,11122.9,
129.59,0.710227,10897.6,
135.405,0.700516,11062.8,
142.218,0.692074,11011.2,
147.431,0.686716,10851.5,
152.603,0.690503,10986.8,
75.9148,0.700728,10999,
238.902,0.686291,10989.7,
245.332,0.686291,10965.8,
254.748,0.679174,10953.9,
261.129,0.671121,10939.1,
269.479,0.663909,10974.2,
269.764,0.663909,11023.1,
278.312,0.674441,11026.5,
275.988,0.674441,11006.6,
286.535,0.664334,10896.1,
289.476,0.664334,11015.3,
319.5,0.664334,11165.9,
331.833,0.663729,11092.2,
347.103,0.663729,11196.2,
347.324,0.662465,11352.8,
347.621,0.661597,11232.2,
637.77,0.0454423,633.374,
636.276,0.0466291,650.447,
636.276,0.045446,668.11,
636.276,0.045446,685.82,
636.276,0.045446,703.922,
636.276,0.045446,722.426,
636.276,0.045446,741.342,
636.276,0.045446,760.677,
636.276,0.0466291,780.035,
636.668,0.0463636,793.329,
636.276,0.0466291,822.23,
636.276,0.0466291,845.619,
636.276,0.0466291,869.267,
636.276,0.045446,894.117,
636.276,0.045446,919.302,
636.276,0.045446,944.764,
636.667,0.046367,962.912,
636.276,0.045446,1000.1,
20.1706,0.740457,11972.5,
18.7884,0.770638,13299.6,
18.7884,0.779031,13283.5,
31.1419,0.75151,11562.2,
36.1365,0.751488,11418.4,
44.818,0.747284,11177.6,
47.9693,0.74358,11277.5,
47.1023,0.73788,11298,
47.9697,0.736505,11124.6,
37.4351,0.781279,11160.6,
112.741,0.717287,11151.7,
124.216,0.705242,11050.1,
130.661,0.705182,11086.7,
138.821,0.702527,11058.4,
144.32,0.70245,10930.5,
150.074,0.693477,11025.6,
156.193,0.693535,10995.2,
207.878,0.68966,10870.9,
231.498,0.688491,10847.3,
249.849,0.675849,10922.3,
261.097,0.673184,10959,
268.901,0.668588,10950,
271.71,0.670054,10954.2,
273.84,0.671195,10934.7,
277.61,0.671195,10851,
287.277,0.663433,10863.4,
283.87,0.672045,11009.9,
286.848,0.666519,11079,
329.297,0.671145,11030.7,
324.012,0.671856,11127.6,
351.81,0.664056,11244.4,
350.882,0.659674,11152.6,
351.971,0.661368,11375.4,
647.608,0.0434566,632.195,
647.065,0.0449526,655.248,
647.065,0.0449526,672.516,
647.065,0.0449526,690.165,
648.311,0.0463723,708.566,
648.311,0.0463723,727.02,
648.311,0.0463723,745.883,
647.608,0.0468106,757.918,
647.065,0.0449526,784.478,
648.311,0.0463723,805.022,
648.311,0.0463723,825.617,
648.311,0.0463723,847.009,
648.311,0.0463723,870.508,
648.311,0.0463723,894.916,
648.311,0.0463723,919.934,
647.065,0.0449526,944.914,
647.065,0.0449526,971.181,
647.065,0.0449526,998.258,
647.608,0.046814,1037.38,
19.1065,0.747328,13221.4,
19.1064,0.775686,13204.6,
30.0679,0.749098,11556.1,
35.4552,0.740143,11513.5,
39.7964,0.753436,11361.3,
49.1494,0.734822,11136.4,
49.4724,0.730291,11302.5,
49.4724,0.733782,11278.1,
49.4724,0.725566,11021.5,
44.8341,0.755467,11229.1,
124.76,0.709292,11055.8,
133.23,0.702622,11112.6,
141.644,0.699962,10949.1,
147.558,0.702944,11069.9,
151.958,0.687341,11027.1,
157.531,0.695065,10890.1,
163.205,0.689238,10999.5,
79.9192,0.702978,10989.3,
233.435,0.683535,10962.9,
256.87,0.677313,10926.7,
268.791,0.667596,10908.6,
274.445,0.663181,10889.2,
282.973,0.66458,10932.8,
287.066,0.663601,10986.9,
290.179,0.662456,11008,
295.215,0.663935,11012.1,
292.607,0.658946,10929.5,
303.177,0.654369,10940.8,
335.742,0.657946,11161.1,
341.765,0.661462,11124.6,
355.185,0.659925,11119.8,
353.837,0.659925,11362.5,
658.11,0.0432583,643.109,
658.11,0.043327,659.624,
658.11,0.043327,676.846,
658.11,0.043327,694.468,
658.11,0.0432583,712.825,
658.11,0.0432583,731.234,
658.11,0.0432583,750.052,
658.11,0.0432583,769.287,
658.11,0.0432583,788.95,
658.11,0.0432583,809.049,
658.11,0.0432583,829.595,
658.11,0.0432583,850.597,
658.11,0.0432583,872.065,
658.11,0.0432583,896.229,
658.11,0.0432583,921.114,
658.11,0.0432583,946.272,
658.11,0.0432583,972.407,
658.11,0.0432583,999.198,
658.11,0.043327,1026.59,
20.9017,0.743266,11804.7,
19.3674,0.76151,13153.1,
19.3674,0.774487,13113.3,
33.6028,0.760586,11536,
38.977,0.74638,11493.5,
48.4002,0.741114,11331,
52.9484,0.736854,11141.6,
51.9729,0.732209,11287.7,
51.9729,0.737882,11212.3,
40.867,0.772387,11075.9,
127.021,0.712566,11181.2,
137.017,0.715468,10954.3,
144.266,0.704914,11112.2,
150.051,0.703889,10997.5,
155.259,0.69313,10987.2,
161.491,0.682264,11024.1,
165.995,0.687846,10943.1,
242.129,0.686042,10787.6,
251.017,0.671788,10897.4,
262.505,0.677143,10951.9,
267.833,0.678726,10976.1,
279.081,0.669997,10961.9,
285.477,0.659334,10968.7,
292.412,0.666049,10962.7,
292.239,0.659259,10900.9,
300.495,0.665135,10811.8,
298.308,0.65537,10931.4,
301.642,0.65537,11055.6,
337.849,0.653301,11072.8,
349.19,0.655604,10913.8,
349.387,0.655604,11215.1,
358.117,0.654604,11231.9,
663.751,0.0452345,647.321,
663.751,0.0443863,663.521,
663.751,0.0452345,681.349,
663.751,0.0452345,698.934,
663.751,0.0452345,716.91,
663.751,0.0452345,735.285,
663.751,0.0452345,754.068,
663.751,0.0443863,772.556,
663.751,0.0443863,792.165,
663.751,0.0452345,812.955,
663.751,0.0443863,832.699,
663.751,0.0443863,853.643,
663.751,0.0452345,875.853,
663.751,0.0452345,897.806,
663.751,0.0452345,922.58,
663.751,0.0452345,947.627,
663.751,0.0452345,973.647,
663.751,0.0435801,999.541,
663.751,0.0435801,1026.48,
23.7608,0.740131,11817.2,
19.6394,0.76171,13079.6,
19.6394,0.784194,13063.9,
33.6117,0.75456,11383,
38.2958,0.750608,11476,
47.9601,0.74983,11444.3,
54.1003,0.729972,11283.8,
55.3502,0.73597,11166.5,
55.3502,0.731172,11292.4,
55.3502,0.725441,11152.4,
48.6512,0.753995,11146,
140.334,0.719186,11133.8,
147.558,0.70486,11049.7,
154.052,0.700436,11035.2,
159.619,0.698935,11052.8,
165.189,0.694895,10858.4,
169.477,0.689016,10956.7,
174.723,0.688371,11006.8,
218.824,0.679389,10948.9,
210.178,0.679389,10877.8,
265.144,0.680274,10819.8,
277.242,0.669575,10782.9,
286.837,0.662948,10762.3,
293.697,0.666273,10808.6,
293.902,0.661118,10897.5,
297.246,0.661923,10952.2,
308.143,0.661925,11009.2,
301.079,0.650451,10990.5,
313.358,0.65045,10883.2,
345.495,0.649595,11078.6,
360.249,0.645263,11177.2,
360.903,0.646198,11031.6,
672.853,0.0438713,650.6,
672.853,0.0432472,667.856,
672.853,0.0432436,684.67,
672.853,0.0432472,702.584,
672.853,0.0432472,720.527,
672.853,0.0432436,738.478,
672.853,0.0432472,757.618,
672.853,0.0432472,776.783,
672.853,0.0432472,796.374,
672.853,0.0432472,816.4,
672.853,0.0432436,836.426,
672.853,0.0432472,857.795,
672.853,0.0432472,879.184,
672.853,0.0432472,901.049,
672.853,0.0432472,924.271,
672.853,0.0432472,949.227,
672.853,0.0432436,974.381,
672.853,0.0432436,1000.93,
672.853,0.0432436,1027.78,
