37.0598,0.699185,177251.0
39.3766,0.689038,177686.0
40.7254,0.683055,179065.0
43.2331,0.670923,179679.0
45.9868,0.658789,179213.0
47.748,0.646587,177598.0
49.596,0.644368,179354.0
51.9163,0.631579,180338.0
55.163,0.62836,179962.0
57.6869,0.624856,178292.0
60.0882,0.624856,180262.0
60.0882,0.624856,181099.0
60.0882,0.624856,180347.0
60.0882,0.624856,188684.0
59.3492,0.626526,188810.0
60.0882,0.624856,188619.0
60.0882,0.624856,188540.0
60.0882,0.624856,188518.0
60.0882,0.624856,188334.0
60.0882,0.624856,188116.0
60.0882,0.624856,188157.0
59.3492,0.626526,187931.0
60.0882,0.624856,187705.0
60.0882,0.624856,189992.0
60.0882,0.624856,191293.0
60.0882,0.624856,189991.0
60.0882,0.624856,195162.0
60.0882,0.624856,196374.0
59.3492,0.626526,195487.0
60.0882,0.624856,202465.0
60.0882,0.624856,202427.0
21.2431,0.794118,183999.0
23.4856,0.779221,183464.0
24.279,0.779412,184712.0
26.3824,0.779221,185742.0
23.8175,0.779221,186387.0
25.6873,0.779221,186321.0
28.2813,0.766234,185594.0
29.16,0.753247,186574.0
31.3091,0.753247,187954.0
33.2744,0.74026,188872.0
33.8701,0.727274,189058.0
27.6598,0.727736,188455.0
31.6919,0.715344,188263.0
34.2385,0.713215,189765.0
36.0761,0.703121,190699.0
38.5839,0.690645,190675.0
41.0872,0.683445,189478.0
42.1788,0.678267,189820.0
45.2389,0.66573,191196.0
47.7841,0.655029,191462.0
50.3162,0.645516,190373.0
51.3104,0.644737,190299.0
54.424,0.631853,191756.0
57.5838,0.62836,191886.0
58.5612,0.62836,190416.0
60.0882,0.624856,191725.0
60.0882,0.624856,192886.0
60.0882,0.624856,192232.0
59.3492,0.626526,192266.0
60.0882,0.624856,194142.0
60.0882,0.624856,194063.0
60.0882,0.624856,161664.0
60.0882,0.624856,161982.0
60.0882,0.624856,163873.0
60.0882,0.624856,163041.0
60.0882,0.624856,165792.0
60.0882,0.624856,165848.0
60.0882,0.624856,167330.0
60.0882,0.624856,168531.0
60.0882,0.624856,168573.0
60.0882,0.624856,170814.0
60.0882,0.624856,169931.0
59.3492,0.626526,172669.0
60.0882,0.624856,172986.0
60.0882,0.624856,173912.0
60.0882,0.624856,175479.0
60.0882,0.624856,174693.0
59.3492,0.626526,177326.0
60.0882,0.624856,176707.0
59.3492,0.626526,178529.0
59.3492,0.626526,179224.0
60.0882,0.624856,179282.0
59.3492,0.626526,181180.0
60.0882,0.624856,179957.0
60.0882,0.624856,182526.0
60.0882,0.624856,182358.0
60.0882,0.624856,183397.0
60.0882,0.624856,184472.0
60.0882,0.624856,183970.0
60.0882,0.624856,186067.0
59.3492,0.626526,185130.0
60.0882,0.624856,187349.0
28.4934,0.774648,172927.0
25.5806,0.786667,172709.0
43.0463,0.772152,172761.0
41.0836,0.780822,172497.0
45.3701,0.779221,171474.0
53.6949,0.765432,171145.0
59.3492,0.752941,170006.0
60.0882,0.624856,169332.0
59.3492,0.626526,170211.0
60.0882,0.624856,171310.0
59.3492,0.626526,170737.0
60.0882,0.624856,173412.0
60.0882,0.624856,172901.0
60.0882,0.624856,174856.0
60.0882,0.624856,175653.0
59.3492,0.626526,175754.0
60.0882,0.624856,177745.0
59.3492,0.626526,176391.0
60.0882,0.624856,179228.0
59.3492,0.626526,179168.0
60.0882,0.624856,180137.0
59.3492,0.626526,181373.0
60.0882,0.624856,180674.0
59.3492,0.626526,183006.0
60.0882,0.624856,182112.0
59.3492,0.626526,184045.0
60.0882,0.624856,184454.0
59.3492,0.626526,184657.0
60.0882,0.624856,186262.0
60.0882,0.624856,185244.0
59.3492,0.626526,187787.0
36.3623,0.698924,175685.0
39.0727,0.690959,176841.0
41.4309,0.680144,178043.0
42.9801,0.673961,178447.0
45.4565,0.662599,177658.0
47.5613,0.650685,176757.0
50.2708,0.638351,178436.0
52.2422,0.639741,179106.0
54.6033,0.623411,178400.0
57.052,0.614906,177569.0
60.5041,0.602389,179325.0
63.125,0.598017,179831.0
65.47,0.604707,186414.0
68.2321,0.604708,186493.0
69.5421,0.604447,186494.0
69.5421,0.602187,186322.0
69.4446,0.601793,186284.0
69.5421,0.601554,186287.0
69.5421,0.602418,186045.0
69.5421,0.600633,185914.0
69.5421,0.600633,185881.0
69.4446,0.600298,186046.0
69.5421,0.60033,185774.0
69.5421,0.60103,189302.0
69.5421,0.601831,189868.0
69.5421,0.601832,190056.0
69.5421,0.601555,194585.0
69.5421,0.601556,194735.0
69.5421,0.600055,196088.0
69.5421,0.605725,201852.0
69.5421,0.605725,200288.0
20.9483,0.794118,182702.0
23.409,0.779412,182322.0
25.6703,0.769231,183600.0
26.18,0.769231,184608.0
23.3663,0.769231,185114.0
25.3644,0.769231,185033.0
27.8542,0.769231,184155.0
30.4866,0.75641,185588.0
31.0728,0.75641,186866.0
33.8538,0.74359,187683.0
35.2299,0.730769,187728.0
26.2579,0.730769,186928.0
30.7495,0.718206,187270.0
34.2443,0.705579,188723.0
