244.75,-789.401,5.2685,0.00660612,2.30244,0.000950011,-1.56905,4,-5.24972,241.25,-799.25,4.3,1.776,5,0,0,0,-1.57,248.25,-779.25,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
244.754,-788.491,5.65126,0.0367967,2.29178,0.00591237,-1.56409,4,-5.2461,241.25,-798.417,4.3,1.776,5,0,0,0,-1.57,248.25,-778.417,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
244.764,-787.517,6.03181,0.0771474,2.27881,0.0121703,-1.55783,4,-5.23635,241.25,-797.583,4.3,1.776,5,0,0,0,-1.57,248.25,-777.583,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
244.78,-786.481,6.40977,0.117496,2.26327,0.0178196,-1.55218,4,-5.2198,241.25,-796.75,4.3,1.776,5,0,0,0,-1.57,248.25,-776.75,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
244.803,-785.381,6.78486,0.15232,2.2449,0.0220883,-1.54791,4,-5.19699,241.25,-795.917,4.3,1.776,5,0,0,0,-1.57,248.25,-775.917,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
244.831,-784.219,7.15672,0.179473,2.22342,0.0248584,-1.54514,4,-5.16907,241.25,-795.083,4.3,1.776,5,0,0,0,-1.57,248.25,-775.083,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
244.863,-782.996,7.52489,0.198908,2.19861,0.0263298,-1.54367,4,-5.13736,241.25,-794.25,4.3,1.776,5,0,0,0,-1.57,248.25,-774.25,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
244.897,-781.711,7.8888,0.211672,2.17025,0.0268126,-1.54319,4,-5.10304,241.25,-793.417,4.3,1.776,5,0,0,0,-1.57,248.25,-773.417,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
244.933,-780.366,8.24782,0.219215,2.13817,0.0266149,-1.54339,4,-5.06709,241.25,-792.583,4.3,1.776,5,0,0,0,-1.57,248.25,-772.583,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
244.969,-778.962,8.60138,0.21836,2.10222,0.0255228,-1.54448,4,-5.0306,241.25,-791.75,4.3,1.776,5,0,0,0,-1.57,248.25,-771.75,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.005,-777.5,8.9487,0.213817,2.06233,0.0240366,-1.54596,4,-4.99468,241.25,-790.917,4.3,1.776,5,0,0,0,-1.57,248.25,-770.917,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.04,-775.98,9.28902,0.209315,2.01845,0.0226584,-1.54734,4,-4.95954,241.25,-790.083,4.3,1.776,5,0,0,0,-1.57,248.25,-770.083,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.075,-774.404,9.62165,0.205807,1.97062,0.0214936,-1.54851,4,-4.92505,241.25,-789.25,4.3,1.776,5,0,0,0,-1.57,248.25,-769.25,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.107,-772.773,9.94651,0.17409,1.91893,0.0180157,-1.55198,4,-4.89309,241.25,-788.417,4.3,1.776,5,0,0,0,-1.57,248.25,-768.417,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.131,-771.089,10.2626,0.122508,1.86355,0.0124826,-1.55752,4,-4.86881,241.25,-787.583,4.3,1.776,5,0,0,0,-1.57,248.25,-767.583,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.147,-769.353,10.5669,0.07592,1.77097,0.00761436,-1.56239,4,-4.85282,241.25,-786.75,4.3,1.776,5,0,0,0,-1.57,248.25,-766.75,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.156,-767.567,10.8533,0.0408543,1.66436,0.00406066,-1.56594,4,-4.84356,241.25,-785.917,4.3,1.776,5,0,0,0,-1.57,248.25,-765.917,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.161,-765.736,11.1224,0.0170429,1.56509,0.0017201,-1.56828,4,-4.83908,241.25,-785.083,4.3,1.776,5,0,0,0,-1.57,248.25,-765.083,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.162,-763.861,11.3754,0.00202123,1.47232,0.000288863,-1.56971,4,-4.83772,241.25,-784.25,4.3,1.776,5,0,0,0,-1.57,248.25,-764.25,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.162,-761.945,11.6135,-0.00689918,1.38539,-0.000532203,-1.57053,4,-4.83827,241.25,-783.417,4.3,1.776,5,0,0,0,-1.57,248.25,-763.417,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.16,-759.99,11.8375,-0.0119288,1.30375,-0.000975328,-1.57098,4,-4.83992,241.25,-782.583,4.3,1.776,5,0,0,0,-1.57,248.25,-762.583,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.158,-758.0,12.0484,-0.00579982,1.22697,-0.00075931,-1.57076,4,-4.84197,241.25,-781.75,4.3,1.776,5,0,0,0,-1.57,248.25,-761.75,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.166,-755.975,12.2464,0.102003,1.15466,0.00726216,-1.56274,4,-4.83413,241.25,-780.917,4.3,1.776,5,0,0,0,-1.57,248.25,-760.917,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.196,-753.918,12.4311,0.244423,1.08651,0.0185481,-1.55145,4,-4.8041,241.25,-780.083,4.3,1.776,5,0,0,0,-1.57,248.25,-760.083,4.3,1.776,5,0,0,0,-1.57,-730,243.0,0.6,0.7,0,0.0,0,0.0,-1.57,
245.243,-751.832,12.6059,0.286899,1.02224,0.0229693,-1.54703,4,-4.75668,241.25,-779.25,4.3,1.776,5,0,0,0,-1.57,248.25,-759.25,4.3,1.776,5,0,0,0,-1.57,-730,243.025,0.6,0.7,0,0.11673,0,1.1673,0.000796371,
245.284,-749.717,12.7728,0.203216,0.961599,0.0167429,-1.55326,4,-4.71568,241.25,-778.417,4.3,1.776,5,0,0,0,-1.57,248.25,-758.417,4.3,1.776,5,0,0,0,-1.57,-730,243.106,0.6,0.7,0,0.516663,0,2.00043,0.000796371,
245.317,-747.575,12.9283,0.204755,0.904374,0.0155235,-1.55448,4,-4.68346,241.25,-777.583,4.3,1.776,5,0,0,0,-1.57,248.25,-757.583,4.3,1.776,5,0,0,0,-1.57,-730,243.242,0.6,0.7,0,0.716705,0,2.00043,0.000796371,
245.357,-745.408,13.073,0.284804,0.850368,0.0211053,-1.54889,4,-4.64253,241.25,-776.75,4.3,1.776,5,0,0,0,-1.57,248.25,-756.75,4.3,1.776,5,0,0,0,-1.57,-730,243.433,0.6,0.7,0,1.11664,0,2.00043,0.000796371,
245.413,-743.218,13.2083,0.371312,0.799401,0.0276697,-1.54233,4,-4.58658,241.25,-775.917,4.3,1.776,5,0,0,0,-1.57,248.25,-755.917,4.3,1.776,5,0,0,0,-1.57,-730,243.681,0.6,0.7,0,1.51672,0,2.00043,0.000796371,
245.475,-741.005,13.3381,0.350322,0.751308,0.0266715,-1.54333,4,-4.52533,241.25,-775.083,4.3,1.776,5,0,0,0,-1.57,248.25,-755.083,4.3,1.776,5,0,0,0,-1.57,-730,243.983,0.6,0.7,0,1.71661,0,1.9989,0.000796371,
245.526,-738.773,13.3763,0.270604,-9.5,0.0208804,-1.54912,4,-4.47378,241.25,-774.25,4.3,1.776,5,0,0,0,-1.57,248.25,-754.25,4.3,1.776,5,0,0,0,-1.57,-730,244.317,0.6,0.7,0,1.99997,0,0.83313,0.000796371,
245.562,-736.675,11.7945,0.167275,-9.5,0.014741,-1.55526,4,-4.43841,241.25,-773.417,4.3,1.776,5,0,0,0,-1.57,248.25,-753.417,4.3,1.776,5,0,0,0,-1.57,-730,244.65,0.6,0.7,0,1.99997,0,-0.00152588,0.000796371,
245.583,-734.841,10.2119,0.0971093,-9.5,0.00992602,-1.56007,4,-4.41722,241.25,-772.583,4.3,1.776,5,0,0,0,-1.57,248.25,-752.583,4.3,1.776,5,0,0,0,-1.57,-730,244.983,0.6,0.7,0,1.99997,0,0.0,0.000796371,
245.595,-733.271,8.62887,0.0536315,-9.5,0.00650055,-1.5635,4,-4.40523,241.25,-771.75,4.3,1.776,5,0,0,0,-1.57,248.25,-751.75,4.3,1.776,5,0,0,0,-1.57,-730,245.317,0.6,0.7,0,1.99997,0,0.0,0.000796371,
245.601,-731.965,7.04564,0.0286383,-9.5,0.00424492,-1.56576,4,-4.39872,241.25,-770.917,4.3,1.776,5,0,0,0,-1.57,248.25,-750.917,4.3,1.776,5,0,0,0,-1.57,-730,245.644,0.6,0.7,0,1.96655,0,-0.335693,0.000796371,
245.6,-730.922,5.46218,-0.0459184,-9.5,-0.00688058,-1.57688,4,-4.40049,241.25,-770.083,4.3,1.776,5,0,0,0,-1.57,248.25,-750.083,4.3,1.776,5,0,0,0,-1.57,-730,245.925,0.6,0.7,0,1.78345,0,-1.83105,0.000796371,
