22.1866,0.676471,51995
28.5891,0.621622,48986.8
31.8324,0.615618,45773.2
33.8228,0.619045,42198.2
46.6342,0.500002,38295.4
63.39,0.404749,34459.8
73.6548,0.348864,30801.1
86.3629,0.333261,27361
86.8461,0.304375,30160.6
93.1701,0.297872,32841.7
93.464,0.276399,35745.5
20.6277,0.69697,53725.9
24.2581,0.657144,50450.3
28.7841,0.640608,47623.2
29.335,0.658021,43851
42.351,0.536582,40766.7
55.1787,0.439022,37398.8
56.5754,0.454567,33849.2
66.7896,0.413087,30085.9
86.363,0.333261,27932.8
84.8967,0.304375,30462.2
90.9675,0.297872,33277.9
18.7217,0.709677,55030.3
22.1868,0.676471,52256.7
25.9601,0.658814,49034
26.5877,0.675192,46201.9
36.7536,0.574539,43087
48.5439,0.474996,39775
47.8885,0.522741,36509.9
55.472,0.477254,33308.5
66.7896,0.413087,29917.2
85.5495,0.33337,28291.5
82.8334,0.326116,30829.9
17.9818,0.7,56098.3
21.5755,0.666667,53696.7
23.4758,0.694442,50774
24.0709,0.699659,48046.6
35.8168,0.589138,44796
34.6126,0.619045,41514.3
38.4145,0.581375,38442.3
48.0472,0.511643,35589.2
55.472,0.477254,32851.8
73.6548,0.348864,29823.9
84.2784,0.33337,28628.4
16.7625,0.724138,57203.1
20.2425,0.677419,54775.9
21.3206,0.705882,52432.7
21.5113,0.710526,49407.9
31.7306,0.605263,46702
29.335,0.658021,44012.2
34.9165,0.619045,41126.6
43.7709,0.547617,38127.6
48.0472,0.511643,34919.2
56.5754,0.454567,32612.4
71.6925,0.372078,29750.5
15.9535,0.74074,55865.5
18.6515,0.7,55952.8
20.6277,0.69697,53686.2
20.6707,0.722223,51087.1
29.4464,0.621079,48662.8
26.5877,0.675192,45942
31.5281,0.63365,43230.1
37.9343,0.560979,40602.1
43.7709,0.547617,37937.7
48.0472,0.511643,34875.4
56.5754,0.454567,32419.6
15.6294,0.730769,52820.2
18.1107,0.678572,57369.6
20.2425,0.677419,54659.8
18.6339,0.742857,52725.8
28.4025,0.6,50102.4
24.0709,0.699659,47347.3
30.2845,0.640638,44724.7
34.9799,0.57534,42348.9
39.8428,0.560973,40144.3
43.3057,0.547617,37817.3
47.8885,0.522741,34892.2
15.6353,0.719311,49016.2
