920.355,1861.55,993.429,1037.22,2113.1,1139.43,2326.08,3571.09,4878.43,1404.4,2873.94,4424.86,6062.52,7794.16,9628.5,11575.9,13649.2,2363.93,4858.25,7546.93,10453.5,13424.7,16678.4,20324.1,24386.9,29383.3,35389.5,41964.4,48248.2,51995,51631,49495.6,47450.6,1314.75,1987.56,2667.1,3273.72,3820.1,4326.9,4807.85,5273.47,5731.92,6189.73,6652.51,7124.61,7600.42,8079.13,8562.15,9050.66,9540.12,10022.9,10489.7,10927.9,11320.5,11662.1,11973.2,12265.6,12532.9,12776.7,13001.1,
980.789,1985.08,1062.7,1111.98,2267.75,1227.72,2509.59,3858.61,5279.79,1532.45,3141.22,4846.21,6654.74,8576.66,10623.7,12809.7,15151.3,2690.55,5542.98,8525.38,11763.4,15341.2,19307.9,24139.5,29904.5,36378.5,43047.6,48101.5,48986.8,46956.2,44691.1,42786.6,41182.1,824.816,1399.8,1934.95,2422.32,2875.24,3307.09,3725.85,4137.81,4548.76,4963.03,5383.12,5804.35,6227.8,6654.85,7085.86,7516.11,7939.58,8348.37,8731.01,9074.62,9378.53,9664.8,9932.33,10178.7,10406.2,10618.1,
1044.67,2116.55,1136.93,1192.5,2434.78,1323.4,2708.65,4170.87,5716.26,1672.74,3434.4,5309.32,7306.85,9439.18,11721.5,14172.6,16816,3036.41,6204.32,9670.5,13491,17987.1,23371.1,29535.5,36294.6,42601.3,45773.2,44609.7,42147,39980.2,38191.1,36669.3,35319.1,605.068,1081.37,1524.5,1937.2,2330.28,2712.05,3088.01,3462.41,3838.95,4219.7,4601.13,4984.48,5371.16,5761.09,6150.41,6534.15,6905.55,7254.58,7570.66,7853.58,8121.8,8374.22,8608.59,8826.53,9030.85,
1111.72,2254.64,1214.99,1277.22,2610.68,1424.37,2918.86,4500.97,6178.29,1822.2,3746.34,5801.14,7998.72,10355.4,12891.6,15592,18325.4,3413.37,7032.63,11109,15989.4,21638.9,28081.1,34954.5,40664.3,42198.2,40086.9,37579,35503.1,33793.1,32334.5,31040.1,29848.7,486.155,893.584,1276.75,1640.82,1994,2341.19,2686.23,3032.39,3382.19,3733.09,4085.66,4441.21,4800.2,5159.66,5515.56,5862.32,6191.74,6493.8,6766.25,7024.06,7268.11,7495.86,7708.51,7908.48,
1181.87,2399.06,1296.6,1365.81,2794.53,1530.03,3138.82,4846.04,6660.11,1976.38,4067.89,6309.56,8717.19,11312.2,14010.3,16888.9,20077,3865.97,8123.44,13122.5,18925.1,25529.2,32445.9,37703,38295.4,35815.7,33316.3,31290.6,29627.6,28213.7,26967.1,25829.8,24762.8,413.765,774.456,1117.67,1448.37,1772.51,2093.72,2415.06,2739.22,3065.81,3393.67,3724.09,4058.26,4394.34,4729.17,5058.36,5375.59,5671.64,5941.22,6190.86,6430.37,6655.59,6866.52,7064.98,
1254.5,2548.53,1380.93,1457.29,2984.04,1637.86,3361.88,5194.51,7146,2132.78,4395.29,6829.83,9456.55,12180.7,15140.1,18396.8,22063,4486.21,9492.55,15345.6,22026.4,29010.6,34179.7,34459.8,31821.7,29296.2,27273.8,25623.3,24229.6,23012.5,21915,20896.7,19932.4,366.153,693.449,1007.62,1313.61,1615.75,1917.01,2219.92,2526.21,2833.93,3143.88,3457.19,3773.71,4091,4405.71,4713.01,5005.67,5275.8,5522.64,5758.75,5983.21,6194.23,6392.81,6580.87,
1329.51,2702.5,1466.71,1548.93,3172.51,1744.13,3582.08,5539.52,7628.78,2291,4727.55,7360.3,10115.2,13108.2,16390,20120.3,24687.6,5210.1,10981.2,17646.7,24733.4,30230.7,30801.1,28110.8,25508.3,23443.2,21772.1,20373.5,19163.7,18086.6,17102.2,16183.4,15313.2,332.238,634.483,926.789,1213.72,1498.6,1783.95,2072.01,2362.96,2655.64,2951.12,3250.39,3552.13,3853.82,4151.86,4441.03,4713.56,4964.24,5197.09,5421.55,5634.09,5834.32,6023.6,
1404.55,2854.86,1550.03,1637.87,3355.81,1848.29,3798.38,5879.42,8106,2450.16,5062.91,7829.06,10822.8,14094.7,17787.4,22247.1,27361,5992.07,12492,19645.2,25781,27322.7,24752.8,22003.4,19843,18111.9,16676.8,15449.8,14372.2,13402.9,12512.9,11683,10901.1,307.098,590.017,865.366,1137.14,1408.04,1680.35,1956,2234,2514.31,2797.88,3085.21,3374.54,3663.28,3947.66,4222.06,4478.95,4715.35,4939.86,5154.95,5358.09,5549.82,5731.72,
1475.73,3001.14,1631.14,1725.38,3537.26,1952.38,4015.15,6221.26,8587.71,2613.7,5369.29,8341.56,11579.9,15195.1,19514.5,24461.3,30160.6,6847.48,13909,20666.4,23645.9,21523.4,18561.5,16245.3,14417.4,12920.1,11654.5,10556.6,9583.01,8703.38,7896.66,7149.26,6452.53,287.491,555.092,817.098,1076.83,1336.65,1598.63,1864.1,2131.7,2402.07,2676.14,2953.63,3232.63,3510.36,3782.82,4043.86,4286.95,4511.81,4728.33,4934.77,5129.91,5314.65,5490.56,
1545.57,3141.83,1707.97,1807.39,3706.03,2049.14,4216.73,6539.51,9037.08,2755.89,5673.78,8844.57,12344,16452.4,21164.8,26586.9,32841.7,7658.53,14803.3,19731.5,19022.6,15839.9,13240.5,11244.9,9638.71,8300.37,7154.58,6152.06,5259.42,4453.71,3719.26,3045.94,2427.05,272.124,527.203,777.887,1027.14,1277.14,1529.77,1785.96,2044.46,2306.01,2571.49,2840.27,3110.41,3379.11,3642.28,3893.67,4127.56,4344.85,4554.77,4754.97,4944.52,5124.33,
