0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.388105,0.375,0.377049,0.38983,0.402619,0.409726,0.442311,0.469388,0,9.81831e-15,9.09029e-13,1.05558e-13,1.40549e-11,4.97747e-12,1.31644e-10,3.00623e-09,1.15426e-09,5.31041e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.391603,0.375,0.377049,0.38983,0.402619,0.425926,0.442316,0.469388,0,9.96746e-15,9.05244e-13,1.05598e-13,1.39961e-11,4.95971e-12,1.31253e-10,3.00074e-09,1.15305e-09,5.30838e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.391603,0.375,0.377049,0.38983,0.402619,0.425926,0.442316,0.469388,0,1.01162e-14,9.05366e-13,1.05715e-13,1.39962e-11,4.95952e-12,1.31244e-10,3.00064e-09,1.15302e-09,5.30838e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.388105,0.375,0.377049,0.38983,0.402619,0.409726,0.442311,0.469388,0,9.81831e-15,9.09029e-13,1.05558e-13,1.40549e-11,4.97747e-12,1.31644e-10,3.00623e-09,1.15426e-09,5.31041e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.391603,0.375,0.377049,0.38983,0.402619,0.425926,0.442316,0.469388,0,9.81868e-15,9.05363e-13,1.05598e-13,1.39961e-11,4.95972e-12,1.31248e-10,3.00071e-09,1.15304e-09,5.30838e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.388105,0.375,0.377049,0.38983,0.402619,0.409726,0.442311,0.469388,0,9.81831e-15,9.09029e-13,1.05558e-13,1.40549e-11,4.97747e-12,1.31644e-10,3.00623e-09,1.15426e-09,5.31041e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.391603,0.375,0.377049,0.38983,0.402619,0.425926,0.442316,0.469388,0,1.01162e-14,9.05366e-13,1.05715e-13,1.39962e-11,4.95973e-12,1.31244e-10,3.00067e-09,1.15302e-09,5.30838e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.388105,0.375,0.377049,0.38983,0.402619,0.409726,0.442311,0.469388,0,9.81831e-15,9.09029e-13,1.05558e-13,1.40549e-11,4.97747e-12,1.31644e-10,3.00623e-09,1.15426e-09,5.31041e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.391603,0.375,0.377049,0.38983,0.402619,0.425926,0.442316,0.469388,0,9.81868e-15,9.05363e-13,1.05598e-13,1.39961e-11,4.95972e-12,1.31248e-10,3.00071e-09,1.15304e-09,5.30838e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.388105,0.375,0.377049,0.38983,0.402619,0.409726,0.442311,0.469388,0,9.81831e-15,9.09029e-13,1.05558e-13,1.40549e-11,4.97747e-12,1.31644e-10,3.00623e-09,1.15426e-09,5.31041e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.391603,0.375,0.377049,0.38983,0.402619,0.425926,0.442316,0.469388,0,9.96746e-15,9.05244e-13,1.05598e-13,1.39961e-11,4.95971e-12,1.31253e-10,3.00074e-09,1.15305e-09,5.30838e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.388105,0.375,0.377049,0.38983,0.402619,0.409726,0.442311,0.469388,0,9.81831e-15,9.09029e-13,1.05558e-13,1.40549e-11,4.97747e-12,1.31644e-10,3.00623e-09,1.15426e-09,5.31041e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.391603,0.375,0.377049,0.38983,0.402619,0.425926,0.442316,0.469388,0,1.01162e-14,9.05366e-13,1.05715e-13,1.39962e-11,4.95973e-12,1.31244e-10,3.00067e-09,1.15302e-09,5.30838e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428572,0.402989,0.390625,0.393443,0.389831,0.392857,0.425926,0.461538,0.489796,3.40723e-13,4.50722e-15,5.41264e-13,1.23771e-13,9.69402e-12,3.6652e-12,9.78058e-11,3.37279e-09,1.65134e-09,7.37164e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.388105,0.375,0.377049,0.38983,0.402619,0.409726,0.442311,0.469388,0,9.81831e-15,9.09029e-13,1.05558e-13,1.40549e-11,4.97747e-12,1.31644e-10,3.00623e-09,1.15426e-09,5.31041e-09,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414296,0.391603,0.375,0.377049,0.38983,0.402619,0.425926,0.442316,0.469388,0,9.96746e-15,9.05244e-13,1.05598e-13,1.39961e-11,4.95971e-12,1.31253e-10,3.00074e-09,1.15305e-09,5.30838e-09,0,0,0,0,0,0,0,0,0,
