6039.65,-2493.18,-0.0037396,14.7677,-3.89826,4.61588e-05,0.000843816,4,-1.75055,6039.65,-2449.42,4.3,1.776,0.0023581,10,-0.0250761,6.96122e-06,0.000518732,6039.65,-2366.92,1,1,0,0,0,0,-1.57,
6039.65,-2490.76,-0.0475042,14.2476,-2.3971,0.00299218,0.00378983,4,-1.74609,6039.65,-2447.76,4.3,1.776,-9.54143e-05,10,-0.0103557,7.9926e-08,0.000788622,6039.65,-2366.92,1,1,0,0,0,0,-1.57,
6039.63,-2488.42,-0.0948354,13.9279,-1.53387,0.00646856,0.00726622,4,-1.73377,6039.65,-2446.09,4.3,1.776,-0.0009518,10,-0.00302358,-2.72547e-07,0.000886493,6039.65,-2366.92,1,1,0,0,0,0,-1.57,
6039.61,-2486.11,-0.134539,13.7128,-1.08862,0.0095345,0.0103322,4,-1.71417,6039.65,-2444.42,4.3,1.776,-0.00106671,10,0.000196798,2.10571e-08,0.000903301,6039.65,-2366.92,1,1,0,0,0,0,-1.57,
6039.59,-2483.84,-0.163371,13.5534,-0.843603,0.0118549,0.0126526,4,-1.68895,6039.65,-2442.76,4.3,1.776,-0.000894542,10,0.00130285,1.19374e-07,0.000887923,6039.65,-2366.92,1,1,0,0,0,0,-1.57,
6039.56,-2481.59,-0.182134,13.4253,-0.702505,0.0134357,0.0142334,4,-1.65986,6039.65,-2441.09,4.3,1.776,-0.000655056,10,0.0014329,9.72848e-08,0.000864201,6039.65,-2366.92,1,1,0,0,0,0,-1.57,
6039.53,-2479.37,-0.193148,13.3156,-0.618923,0.0144255,0.0152232,4,-1.6284,6039.65,-2439.42,4.3,1.776,-0.000440051,10,0.00118937,5.46961e-08,0.000842266,6039.65,-2366.92,1,1,0,0,0,0,-1.57,
6039.49,-2477.16,-0.198886,13.2169,-0.568408,0.0150017,0.0157993,4,-1.59561,6039.65,-2437.76,4.3,1.776,-0.000277241,10,0.000862175,2.51419e-08,0.000825458,6039.65,-2366.92,1,1,0,0,0,0,-1.57,
6039.46,-2474.96,-0.201387,13.1249,-0.537233,0.0153178,0.0161155,4,-1.5622,6039.65,-2436.09,4.3,1.776,-0.00016593,10,0.000571382,1.00251e-08,0.000813894,6039.65,-2366.92,1,1,0,0,0,0,-1.57,
6039.43,-2472.78,-0.202107,13.0371,-0.517775,0.0154871,0.0162848,4,-1.52854,6039.65,-2434.42,4.3,1.776,0.0336955,9.99995,0.425867,-0.00113271,-0.00186343,6039.65,-2366.92,1,1,0,0,0,0,-1.57,
6039.39,-2470.61,-0.199777,12.9518,-0.507734,0.015499,0.0162967,4,-1.49489,6039.67,-2432.76,4.3,1.776,0.200712,9.99801,1.32584,-0.0236852,-0.0170661,6039.65,-2366.92,1,1,0,0,0,0,-1.57,
