-722.358,248.371,7.27999,0.174296,-1.45891,0.0238058,-1.54619,4,-1.62896,-654.578,255.281,4.3,1.776,-11.091,0.0425033,-1.57083,0.0110644,1.56777,
-721.164,248.4,7.05028,0.176806,-1.31205,0.0249664,-1.54503,4,-1.59961,-656.448,255.288,4.3,1.776,-11.345,0.0437773,-1.47777,0.00600268,1.56773,
-720.007,248.43,6.83819,0.17816,-1.24137,0.0259539,-1.54405,4,-1.56996,-658.359,255.295,4.3,1.776,-11.5839,0.0444161,-1.3906,0.00277626,1.56775,
-718.885,248.46,6.63374,0.178762,-1.21687,0.0268534,-1.54315,4,-1.54016,-660.308,255.303,4.3,1.776,-11.8088,0.0446659,-1.30877,0.000852825,1.5678,
-717.796,248.49,6.43089,0.178785,-1.21979,0.0277094,-1.54229,4,-1.51031,-662.294,255.31,4.3,1.776,-12.0205,0.0446929,-1.23183,-0.000216644,1.56787,
-716.741,248.52,6.22617,0.178329,-1.23765,0.02855,-1.54145,4,-1.4805,-664.314,255.318,4.3,1.776,-12.2197,0.0446014,-1.15939,-0.000765864,1.56794,
-715.721,248.549,6.01785,0.177467,-1.26192,0.0293962,-1.5406,4,-1.4508,-666.367,255.325,4.3,1.776,-12.4072,0.0444518,-1.09113,-0.00102221,1.568,
-714.735,248.577,5.80593,0.156702,-1.28694,0.0273948,-1.54261,4,-1.42265,-668.449,255.333,4.3,1.776,-12.5836,0.0442765,-1.02677,-0.00112962,1.56807,
-713.786,248.6,5.59029,0.123106,-1.30917,0.0225166,-1.54748,4,-1.39957,-670.561,255.34,4.3,1.776,-12.7496,0.0440904,-0.966048,-0.0011727,1.56813,
-712.872,248.618,5.37107,0.0961593,-1.32655,0.0182465,-1.55175,4,-1.38165,-672.699,255.347,4.3,1.776,-12.9058,0.0438989,-0.908753,-0.00119701,1.56819,
-711.995,248.633,5.14913,0.0826968,-1.33806,0.0161492,-1.55385,4,-1.36702,-674.862,255.355,4.3,1.776,-13.0527,0.0437027,-0.854684,-0.00122421,1.56824,
-711.156,248.647,4.92554,0.0837642,-1.34333,0.0167875,-1.55319,4,-1.35331,-677.049,255.362,4.3,1.776,-13.1909,0.0435004,-0.803657,-0.00126237,1.56829,
-710.354,248.662,4.70145,0.0974415,-1.34047,0.0180315,-1.54974,4,-1.33887,-679.259,255.369,4.3,1.776,-13.3208,0.0432899,-0.755507,-0.00131266,1.56834,
-709.589,248.679,4.47859,0.109975,-1.32854,0.0165529,-1.54579,4,-1.32489,-681.489,255.376,4.3,1.776,-13.4429,0.0430695,-0.710078,-0.0013732,1.56838,
-708.861,248.699,4.25828,0.120623,-1.30985,0.0121111,-1.5421,4,-1.31394,-683.739,255.383,4.3,1.776,-13.5576,0.0428377,-0.667224,-0.00144124,1.56843,
-708.169,248.72,4.04135,0.135597,-1.28564,0.0067927,-1.53705,4,-1.30684,-686.008,255.39,4.3,1.776,-13.6654,0.0425938,-0.626812,-0.00151417,1.56847,
-707.527,248.744,3.55902,0.143755,-3.16872,0.00158933,-1.53035,4,-1.3035,-688.294,255.398,4.3,1.776,-13.7667,0.042337,-0.58871,-0.00158991,1.56851,
-706.967,248.769,3.20679,0.153991,-1.50201,-0.00301634,-1.5228,4,-1.30326,-690.596,255.405,4.3,1.776,-13.8618,0.0420672,-0.5528,-0.00166697,1.56855,
-706.451,248.796,2.99481,0.168695,-1.1026,-0.00742672,-1.51458,4,-1.30532,-692.914,255.412,4.3,1.776,-13.9511,0.0417843,-0.518964,-0.0017444,1.56859,
-705.965,248.826,2.89111,0.188885,0.629302,-0.0116863,-1.50569,4,-1.30932,-695.246,255.419,4.3,1.776,-14.0349,0.0414882,-0.487095,-0.00182161,1.56863,
-705.458,248.862,3.22655,0.245864,2.27823,-0.0161225,-1.49513,4,-1.31558,-697.592,255.425,4.3,1.776,-14.1135,0.0411791,-0.457086,-0.00189828,1.56867,
-704.889,248.909,3.59832,0.325608,2.24539,-0.0206917,-1.48132,4,-1.32493,-699.951,255.432,4.3,1.776,-14.1873,0.0408571,-0.42884,-0.00197427,1.56871,
-704.259,248.973,3.96014,0.432889,2.20104,-0.0247938,-1.46316,4,-1.33765,-702.321,255.439,4.3,1.776,-14.2566,0.0405223,-0.402261,-0.00204951,1.56875,
-703.57,249.057,4.3077,0.575522,2.14358,-0.0280448,-1.43978,4,-1.35361,-704.703,255.446,4.3,1.776,-14.3215,0.0401749,-0.377258,-0.00212398,1.56878,
-702.825,249.169,4.63546,0.760759,2.07181,-0.0303063,-1.41053,4,-1.37236,-707.095,255.452,4.3,1.776,-14.3824,0.039815,-0.353747,-0.0021977,1.56882,
-702.027,249.316,4.93491,1.00289,1.98522,-0.0303072,-1.37368,4,-1.39277,-709.494,255.459,4.3,1.776,-14.413,0.0393959,-0.166309,-0.00246683,1.56886,
-701.183,249.511,5.19455,1.31511,1.8841,-0.0263678,-1.32706,4,-1.41138,-711.899,255.466,4.3,1.776,-14.4393,0.0389993,-0.149828,-0.00236035,1.56889,
-700.299,249.762,5.40657,1.6852,1.76964,-0.0216887,-1.27346,4,-1.42598,-714.307,255.472,4.3,1.776,-14.463,0.038609,-0.134443,-0.0023519,1.56892,
-699.385,250.08,5.56422,2.10121,1.64398,-0.0187278,-1.21495,4,-1.4368,-716.72,255.478,4.3,1.776,-14.4842,0.0382135,-0.120092,-0.00239943,1.56895,
-698.45,250.47,5.66189,2.55254,1.50998,-0.0180228,-1.15282,4,-1.44594,-719.135,255.485,4.3,1.776,-14.5031,0.0378067,-0.106718,-0.0024747,1.56898,
-697.504,250.939,5.6948,3.03024,1.37108,-0.0169932,-1.08763,4,-1.4541,-721.554,255.491,4.3,1.776,-14.5198,0.0373859,-0.094266,-0.00256045,1.56901,
-696.559,251.488,5.66068,3.52342,1.23092,-0.015895,-1.02009,4,-1.46098,-723.975,255.497,4.3,1.776,-14.5346,0.0369506,-0.0826835,-0.00264725,1.56905,
-695.625,252.12,5.55875,4.02213,1.09302,-0.0149519,-0.950651,4,-1.46659,-726.399,255.503,4.3,1.776,-14.5474,0.0365011,-0.0719204,-0.00273068,1.56908,
-694.714,252.835,5.38961,4.51728,0.960533,-0.0142209,-0.8796,4,-1.47111,-728.824,255.509,4.3,1.776,-14.5586,0.0360381,-0.0619295,-0.00280931,1.56911,
-693.838,253.631,5.15516,5.00044,0.835973,-0.0136858,-0.80714,4,-1.47474,-731.251,255.515,4.3,1.776,-14.5681,0.0355624,-0.0526657,-0.00288321,1.56915,
-693.006,254.507,4.85847,5.46389,0.721155,-0.0133057,-0.733439,4,-1.47766,-733.68,255.521,4.3,1.776,-14.5762,0.0350748,-0.0440863,-0.0029531,1.56918,
-692.228,255.457,4.50358,5.90066,0.617173,-0.0130385,-0.658645,4,-1.48004,-736.11,255.527,4.3,1.776,-14.5828,0.0345759,-0.0361509,-0.00301983,1.56922,
-691.515,256.478,4.09932,6.31006,0.6862,-0.0128959,-0.582933,4,-1.48202,-738.541,255.533,4.3,1.776,-14.5882,0.0340661,-0.028821,-0.00308418,1.56925,
-690.871,257.566,3.67209,6.71948,0.902573,-0.0136149,-0.506926,4,-1.48419,-740.973,255.538,4.3,1.776,-14.5925,0.0335457,-0.0220606,-0.00314672,1.56929,
-690.3,258.722,3.22779,7.12801,1.10466,-0.0167569,-0.431838,4,-1.4889,-743.405,255.544,4.3,1.776,-14.5956,0.0330149,-0.0158353,-0.00320785,1.56933,
-689.804,259.946,2.77139,7.53164,1.30234,-0.0220404,-0.358956,4,-1.50023,-745.838,255.549,4.3,1.776,-14.5978,0.0324741,-0.0101128,-0.0032678,1.56936,
-689.385,261.236,2.30973,7.92952,1.50328,-0.0251809,-0.289414,4,-1.51835,-748.271,255.555,4.3,1.776,-14.599,0.0319234,-0.00486234,-0.0033267,1.5694,
-689.043,262.591,1.8509,8.32339,1.70943,-0.0263128,-0.22428,4,-1.54087,-750.704,255.56,4.3,1.776,-14.5994,0.0313629,-5.52336e-05,-0.00338461,1.56944,
-688.776,264.012,1.41277,8.71513,1.91547,-0.0265178,-0.165456,4,-1.56636,-753.137,255.565,4.3,1.776,-14.5986,0.0307921,0.0102892,-0.0034504,1.56948,
-688.578,265.497,1.01346,9.10429,2.03591,-0.0265035,-0.114727,4,-1.5947,-755.57,255.57,4.3,1.776,-14.5961,0.0302113,0.0187203,-0.00350643,1.56952,
-688.441,267.046,0.673101,9.47211,1.98962,-0.0265094,-0.0737541,4,-1.62635,-758.003,255.575,4.3,1.776,-14.5924,0.0296216,0.0255023,-0.00355799,1.56956,
-688.354,268.654,0.415139,9.81467,1.93941,-0.0262192,-0.0439565,4,-1.66177,-760.434,255.58,4.3,1.776,-14.5877,0.0290234,0.0309166,-0.00360797,1.5696,
-688.302,270.317,0.240067,10.1394,1.88544,-0.0228241,-0.0244376,4,-1.69843,-762.865,255.585,4.3,1.776,-14.5822,0.0284168,0.0351947,-0.00365763,1.56964,
-688.275,272.033,0.10694,10.4509,1.81447,-0.0115113,-0.010715,4,-1.72536,-765.295,255.59,4.3,1.776,-14.576,0.027802,0.0385271,-0.0037073,1.56968,
-688.268,273.799,-0.00497212,10.7446,1.70476,-0.0004849,0.000311427,4,-1.73249,-767.724,255.594,4.3,1.776,-14.5694,0.0271788,0.0410713,-0.00375687,1.56972,
-688.276,275.613,-0.085521,11.0198,1.60275,0.00714068,0.00793701,4,-1.72387,-770.152,255.599,4.3,1.776,-14.5624,0.0265473,0.0429578,-0.00380606,1.56977,
-688.296,277.472,-0.138147,11.2783,1.50755,0.0118809,0.0126772,4,-1.70447,-772.578,255.603,4.3,1.776,-14.5551,0.0259077,0.0442946,-0.00385457,1.56981,
-688.322,279.372,-0.1699,11.5217,1.41843,0.0145493,0.0153456,4,-1.67833,-775.003,255.607,4.3,1.776,-14.5476,0.0252601,0.0451714,-0.00390217,1.56985,
